track_id,x,y,frame,timestamp,lost,occluded,generated,label,state
0,10504,7118,2252,1477388666.37769,0,0,1,human,upright
0,10504,7114,2253,1477388666.4177,0,0,1,human,upright
0,10508,7114,2254,1477388666.45771,0,0,1,human,upright
0,10508,7110,2255,1477388666.49773,0,0,1,human,upright
0,10508,7110,2256,1477388666.53774,0,0,1,human,upright
0,10508,7106,2257,1477388666.57776,0,0,1,human,upright
0,10508,7106,2258,1477388666.61777,0,0,1,human,upright
0,10508,7102,2259,1477388666.65778,0,0,1,human,upright
0,10512,7102,2260,1477388666.6978,0,0,1,human,upright
0,10512,7098,2261,1477388666.73781,0,0,1,human,upright
0,10512,7098,2262,1477388666.77783,0,0,1,human,upright
0,10512,7094,2263,1477388666.81784,0,0,1,human,upright
0,10512,7094,2264,1477388666.85785,0,0,1,human,upright
0,10512,7090,2265,1477388666.89787,0,0,1,human,upright
0,10512,7090,2266,1477388666.93788,0,0,1,human,upright
0,10516,7086,2267,1477388666.9779,0,0,1,human,upright
0,10516,7086,2268,1477388667.01791,0,0,1,human,upright
0,10516,7082,2269,1477388667.05792,0,0,1,human,upright
0,10516,7082,2270,1477388667.09794,0,0,1,human,upright
0,10516,7078,2271,1477388667.13795,0,0,1,human,upright
0,10516,7078,2272,1477388667.17796,0,0,1,human,upright
0,10516,7074,2273,1477388667.21798,0,0,1,human,upright
0,10520,7074,2274,1477388667.25799,0,0,1,human,upright
0,10520,7070,2275,1477388667.29801,0,0,1,human,upright
0,10520,7070,2276,1477388667.33802,0,0,1,human,upright
0,10520,7066,2277,1477388667.37803,0,0,1,human,upright
0,10520,7066,2278,1477388667.41805,0,0,1,human,upright
0,10520,7062,2279,1477388667.45806,0,0,1,human,upright
0,10524,7062,2280,1477388667.49808,0,0,0,human,upright
0,10524,7058,2281,1477388667.53809,0,0,1,human,upright
0,10524,7058,2282,1477388667.5781,0,0,1,human,upright
0,10528,7054,2283,1477388667.61812,0,0,1,human,upright
0,10528,7054,2284,1477388667.65813,0,0,1,human,upright
0,10532,7050,2285,1477388667.69815,0,0,1,human,upright
0,10532,7050,2286,1477388667.73816,0,0,1,human,upright
0,10536,7046,2287,1477388667.77817,0,0,1,human,upright
0,10536,7046,2288,1477388667.81819,0,0,1,human,upright
0,10540,7042,2289,1477388667.8582,0,0,1,human,upright
0,10540,7042,2290,1477388667.89822,0,0,1,human,upright
0,10540,7042,2291,1477388667.93823,0,0,1,human,upright
0,10544,7038,2292,1477388667.97824,0,0,1,human,upright
0,10544,7038,2293,1477388668.01826,0,0,1,human,upright
0,10548,7034,2294,1477388668.05827,0,0,1,human,upright
0,10548,7034,2295,1477388668.09828,0,0,1,human,upright
0,10552,7030,2296,1477388668.1383,0,0,1,human,upright
0,10552,7030,2297,1477388668.17831,0,0,1,human,upright
0,10556,7026,2298,1477388668.21833,0,0,1,human,upright
0,10556,7026,2299,1477388668.25834,0,0,1,human,upright
0,10560,7026,2300,1477388668.29835,0,0,0,human,upright
0,10560,7022,2301,1477388668.33837,0,0,1,human,upright
0,10560,7022,2302,1477388668.37838,0,0,1,human,upright
0,10564,7022,2303,1477388668.4184,0,0,1,human,upright
0,10564,7018,2304,1477388668.45841,0,0,1,human,upright
0,10568,7018,2305,1477388668.49842,0,0,1,human,upright
0,10568,7018,2306,1477388668.53844,0,0,1,human,upright
0,10568,7014,2307,1477388668.57845,0,0,1,human,upright
0,10572,7014,2308,1477388668.61847,0,0,1,human,upright
0,10572,7014,2309,1477388668.65848,0,0,1,human,upright
0,10576,7014,2310,1477388668.69849,0,0,1,human,upright
0,10576,7010,2311,1477388668.73851,0,0,1,human,upright
0,10576,7010,2312,1477388668.77852,0,0,1,human,upright
0,10580,7010,2313,1477388668.81854,0,0,1,human,upright
0,10580,7006,2314,1477388668.85855,0,0,1,human,upright
0,10584,7006,2315,1477388668.89856,0,0,1,human,upright
0,10584,7006,2316,1477388668.93858,0,0,1,human,upright
0,10584,7002,2317,1477388668.97859,0,0,1,human,upright
0,10588,7002,2318,1477388669.0186,0,0,1,human,upright
0,10588,7002,2319,1477388669.05862,0,0,1,human,upright
0,10592,7002,2320,1477388669.09863,0,0,1,human,upright
0,10592,6998,2321,1477388669.13865,0,0,1,human,upright
0,10592,6998,2322,1477388669.17866,0,0,1,human,upright
0,10596,6998,2323,1477388669.21867,0,0,1,human,upright
0,10596,6994,2324,1477388669.25869,0,0,1,human,upright
0,10600,6994,2325,1477388669.2987,0,0,1,human,upright
0,10600,6994,2326,1477388669.33872,0,0,1,human,upright
0,10600,6990,2327,1477388669.37873,0,0,1,human,upright
0,10604,6990,2328,1477388669.41874,0,0,1,human,upright
0,10604,6990,2329,1477388669.45876,0,0,1,human,upright
0,10608,6990,2330,1477388669.49877,0,0,0,human,upright
0,10608,6986,2331,1477388669.53879,0,0,1,human,upright
0,10608,6986,2332,1477388669.5788,0,0,1,human,upright
0,10608,6982,2333,1477388669.61881,0,0,1,human,upright
0,10612,6982,2334,1477388669.65883,0,0,1,human,upright
0,10612,6982,2335,1477388669.69884,0,0,1,human,upright
0,10612,6978,2336,1477388669.73886,0,0,1,human,upright
0,10616,6978,2337,1477388669.77887,0,0,1,human,upright
0,10616,6978,2338,1477388669.81888,0,0,1,human,upright
0,10616,6974,2339,1477388669.8589,0,0,1,human,upright
0,10620,6974,2340,1477388669.89891,0,0,1,human,upright
0,10620,6974,2341,1477388669.93892,0,0,1,human,upright
0,10620,6970,2342,1477388669.97894,0,0,1,human,upright
0,10624,6970,2343,1477388670.01895,0,0,1,human,upright
0,10624,6970,2344,1477388670.05897,0,0,1,human,upright
0,10624,6966,2345,1477388670.09898,0,0,1,human,upright
0,10628,6966,2346,1477388670.13899,0,0,1,human,upright
0,10628,6966,2347,1477388670.17901,0,0,1,human,upright
0,10628,6962,2348,1477388670.21902,0,0,1,human,upright
0,10632,6962,2349,1477388670.25904,0,0,1,human,upright
0,10632,6962,2350,1477388670.29905,0,0,1,human,upright
0,10632,6958,2351,1477388670.33906,0,0,1,human,upright
0,10636,6958,2352,1477388670.37908,0,0,1,human,upright
0,10636,6954,2353,1477388670.41909,0,0,1,human,upright
0,10636,6954,2354,1477388670.45911,0,0,1,human,upright
0,10640,6954,2355,1477388670.49912,0,0,1,human,upright
0,10640,6950,2356,1477388670.53913,0,0,1,human,upright
0,10640,6950,2357,1477388670.57915,0,0,1,human,upright
0,10644,6950,2358,1477388670.61916,0,0,1,human,upright
0,10644,6946,2359,1477388670.65918,0,0,1,human,upright
0,10644,6946,2360,1477388670.69919,0,0,1,human,upright
0,10648,6946,2361,1477388670.7392,0,0,1,human,upright
0,10648,6942,2362,1477388670.77922,0,0,1,human,upright
0,10648,6942,2363,1477388670.81923,0,0,1,human,upright
0,10652,6942,2364,1477388670.85924,0,0,1,human,upright
0,10652,6938,2365,1477388670.89926,0,0,1,human,upright
0,10652,6938,2366,1477388670.93927,0,0,1,human,upright
0,10656,6938,2367,1477388670.97929,0,0,1,human,upright
0,10656,6934,2368,1477388671.0193,0,0,1,human,upright
0,10656,6934,2369,1477388671.05931,0,0,1,human,upright
0,10660,6934,2370,1477388671.09933,0,0,0,human,upright
0,10660,6930,2371,1477388671.13934,0,0,1,human,upright
0,10664,6926,2372,1477388671.17936,0,0,1,human,upright
0,10668,6926,2373,1477388671.21937,0,0,1,human,upright
0,10672,6922,2374,1477388671.25938,0,0,1,human,upright
0,10676,6922,2375,1477388671.2994,0,0,1,human,upright
0,10676,6918,2376,1477388671.33941,0,0,1,human,upright
0,10680,6918,2377,1477388671.37943,0,0,1,human,upright
0,10684,6914,2378,1477388671.41944,0,0,1,human,upright
0,10688,6914,2379,1477388671.45945,0,0,1,human,upright
0,10692,6910,2380,1477388671.49947,0,0,1,human,upright
0,10692,6906,2381,1477388671.53948,0,0,1,human,upright
0,10696,6906,2382,1477388671.5795,0,0,1,human,upright
0,10700,6902,2383,1477388671.61951,0,0,1,human,upright
0,10704,6902,2384,1477388671.65952,0,0,1,human,upright
0,10708,6898,2385,1477388671.69954,0,0,1,human,upright
0,10708,6898,2386,1477388671.73955,0,0,1,human,upright
0,10712,6894,2387,1477388671.77956,0,0,1,human,upright
0,10716,6894,2388,1477388671.81958,0,0,1,human,upright
0,10720,6890,2389,1477388671.85959,0,0,1,human,upright
0,10724,6890,2390,1477388671.89961,0,0,0,human,upright
0,10724,6886,2391,1477388671.93962,0,0,1,human,upright
0,10724,6886,2392,1477388671.97963,0,0,1,human,upright
0,10728,6882,2393,1477388672.01965,0,0,1,human,upright
0,10728,6882,2394,1477388672.05966,0,0,1,human,upright
0,10732,6882,2395,1477388672.09968,0,0,1,human,upright
0,10732,6878,2396,1477388672.13969,0,0,1,human,upright
0,10732,6878,2397,1477388672.1797,0,0,1,human,upright
0,10736,6878,2398,1477388672.21972,0,0,1,human,upright
0,10736,6874,2399,1477388672.25973,0,0,1,human,upright
0,10740,6874,2400,1477388672.29975,0,0,1,human,upright
0,10740,6874,2401,1477388672.33976,0,0,1,human,upright
0,10740,6870,2402,1477388672.37977,0,0,1,human,upright
0,10744,6870,2403,1477388672.41979,0,0,1,human,upright
0,10744,6870,2404,1477388672.4598,0,0,1,human,upright
0,10748,6866,2405,1477388672.49981,0,0,1,human,upright
0,10748,6866,2406,1477388672.53983,0,0,1,human,upright
0,10748,6866,2407,1477388672.57984,0,0,1,human,upright
0,10752,6862,2408,1477388672.61986,0,0,1,human,upright
0,10752,6862,2409,1477388672.65987,0,0,1,human,upright
0,10756,6862,2410,1477388672.69988,0,0,1,human,upright
0,10756,6858,2411,1477388672.7399,0,0,1,human,upright
0,10756,6858,2412,1477388672.77991,0,0,1,human,upright
0,10760,6854,2413,1477388672.81993,0,0,1,human,upright
0,10760,6854,2414,1477388672.85994,0,0,1,human,upright
0,10764,6854,2415,1477388672.89995,0,0,1,human,upright
0,10764,6850,2416,1477388672.93997,0,0,1,human,upright
0,10764,6850,2417,1477388672.97998,0,0,1,human,upright
0,10768,6850,2418,1477388673.02,0,0,1,human,upright
0,10768,6846,2419,1477388673.06001,0,0,1,human,upright
0,10772,6846,2420,1477388673.10002,0,0,1,human,upright
0,10772,6846,2421,1477388673.14004,0,0,1,human,upright
0,10772,6842,2422,1477388673.18005,0,0,1,human,upright
0,10776,6842,2423,1477388673.22007,0,0,1,human,upright
0,10776,6842,2424,1477388673.26008,0,0,1,human,upright
0,10780,6838,2425,1477388673.30009,0,0,1,human,upright
0,10780,6838,2426,1477388673.34011,0,0,1,human,upright
0,10780,6838,2427,1477388673.38012,0,0,1,human,upright
0,10784,6834,2428,1477388673.42014,0,0,1,human,upright
0,10784,6834,2429,1477388673.46015,0,0,1,human,upright
0,10788,6834,2430,1477388673.50016,0,0,0,human,upright
0,10788,6830,2431,1477388673.54018,0,0,1,human,upright
0,10792,6830,2432,1477388673.58019,0,0,1,human,upright
0,10792,6830,2433,1477388673.6202,0,0,1,human,upright
0,10796,6830,2434,1477388673.66022,0,0,1,human,upright
0,10796,6830,2435,1477388673.70023,0,0,1,human,upright
0,10800,6830,2436,1477388673.74025,0,0,1,human,upright
0,10800,6830,2437,1477388673.78026,0,0,1,human,upright
0,10804,6826,2438,1477388673.82027,0,0,1,human,upright
0,10804,6826,2439,1477388673.86029,0,0,1,human,upright
0,10808,6826,2440,1477388673.9003,0,0,1,human,upright
0,10808,6826,2441,1477388673.94032,0,0,1,human,upright
0,10812,6826,2442,1477388673.98033,0,0,1,human,upright
0,10812,6826,2443,1477388674.02034,0,0,1,human,upright
0,10816,6826,2444,1477388674.06036,0,0,1,human,upright
0,10816,6822,2445,1477388674.10037,0,0,1,human,upright
0,10820,6822,2446,1477388674.14039,0,0,1,human,upright
0,10820,6822,2447,1477388674.1804,0,0,1,human,upright
0,10824,6822,2448,1477388674.22041,0,0,1,human,upright
0,10824,6822,2449,1477388674.26043,0,0,1,human,upright
0,10828,6822,2450,1477388674.30044,0,0,1,human,upright
0,10828,6822,2451,1477388674.34046,0,0,1,human,upright
0,10832,6818,2452,1477388674.38047,0,0,1,human,upright
0,10832,6818,2453,1477388674.42048,0,0,1,human,upright
0,10836,6818,2454,1477388674.4605,0,0,1,human,upright
0,10836,6818,2455,1477388674.50051,0,0,1,human,upright
0,10840,6818,2456,1477388674.54052,0,0,1,human,upright
0,10840,6818,2457,1477388674.58054,0,0,1,human,upright
0,10844,6818,2458,1477388674.62055,0,0,1,human,upright
0,10844,6814,2459,1477388674.66057,0,0,1,human,upright
0,10848,6814,2460,1477388674.70058,0,0,1,human,upright
0,10848,6814,2461,1477388674.74059,0,0,1,human,upright
0,10852,6814,2462,1477388674.78061,0,0,1,human,upright
0,10852,6814,2463,1477388674.82062,0,0,1,human,upright
0,10856,6814,2464,1477388674.86064,0,0,1,human,upright
0,10856,6814,2465,1477388674.90065,0,0,1,human,upright
0,10860,6810,2466,1477388674.94066,0,0,1,human,upright
0,10860,6810,2467,1477388674.98068,0,0,1,human,upright
0,10864,6810,2468,1477388675.02069,0,0,1,human,upright
0,10864,6810,2469,1477388675.06071,0,0,1,human,upright
0,10868,6810,2470,1477388675.10072,0,0,1,human,upright
0,10868,6810,2471,1477388675.14073,0,0,1,human,upright
0,10872,6810,2472,1477388675.18075,0,0,1,human,upright
0,10872,6806,2473,1477388675.22076,0,0,1,human,upright
0,10876,6806,2474,1477388675.26077,0,0,1,human,upright
0,10876,6806,2475,1477388675.30079,0,0,1,human,upright
0,10880,6806,2476,1477388675.3408,0,0,1,human,upright
0,10880,6806,2477,1477388675.38082,0,0,1,human,upright
0,10884,6806,2478,1477388675.42083,0,0,1,human,upright
0,10884,6806,2479,1477388675.46084,0,0,1,human,upright
0,10888,6806,2480,1477388675.50086,0,0,0,human,upright
0,10888,6802,2481,1477388675.54087,0,0,1,human,upright
0,10892,6802,2482,1477388675.58089,0,0,1,human,upright
0,10892,6802,2483,1477388675.6209,0,0,1,human,upright
0,10896,6802,2484,1477388675.66091,0,0,1,human,upright
0,10896,6798,2485,1477388675.70093,0,0,1,human,upright
0,10900,6798,2486,1477388675.74094,0,0,1,human,upright
0,10900,6798,2487,1477388675.78096,0,0,1,human,upright
0,10904,6798,2488,1477388675.82097,0,0,1,human,upright
0,10908,6798,2489,1477388675.86098,0,0,1,human,upright
0,10908,6794,2490,1477388675.901,0,0,1,human,upright
0,10912,6794,2491,1477388675.94101,0,0,1,human,upright
0,10912,6794,2492,1477388675.98103,0,0,1,human,upright
0,10916,6794,2493,1477388676.02104,0,0,1,human,upright
0,10916,6790,2494,1477388676.06105,0,0,1,human,upright
0,10920,6790,2495,1477388676.10107,0,0,1,human,upright
0,10920,6790,2496,1477388676.14108,0,0,1,human,upright
0,10924,6790,2497,1477388676.18109,0,0,1,human,upright
0,10928,6790,2498,1477388676.22111,0,0,1,human,upright
0,10928,6786,2499,1477388676.26112,0,0,1,human,upright
0,10932,6786,2500,1477388676.30114,0,0,1,human,upright
0,10932,6786,2501,1477388676.34115,0,0,1,human,upright
0,10936,6786,2502,1477388676.38116,0,0,1,human,upright
0,10936,6782,2503,1477388676.42118,0,0,1,human,upright
0,10940,6782,2504,1477388676.46119,0,0,1,human,upright
0,10940,6782,2505,1477388676.50121,0,0,1,human,upright
0,10944,6782,2506,1477388676.54122,0,0,1,human,upright
0,10948,6782,2507,1477388676.58123,0,0,1,human,upright
0,10948,6778,2508,1477388676.62125,0,0,1,human,upright
0,10952,6778,2509,1477388676.66126,0,0,1,human,upright
0,10952,6778,2510,1477388676.70128,0,0,1,human,upright
0,10956,6778,2511,1477388676.74129,0,0,1,human,upright
0,10956,6774,2512,1477388676.7813,0,0,1,human,upright
0,10960,6774,2513,1477388676.82132,0,0,1,human,upright
0,10960,6774,2514,1477388676.86133,0,0,1,human,upright
0,10964,6774,2515,1477388676.90135,0,0,1,human,upright
0,10968,6774,2516,1477388676.94136,0,0,0,human,upright
0,10968,6774,2517,1477388676.98137,0,0,1,human,upright
0,10968,6774,2518,1477388677.02139,0,0,1,human,upright
0,10972,6774,2519,1477388677.0614,0,0,1,human,upright
0,10972,6774,2520,1477388677.10141,0,0,1,human,upright
0,10976,6774,2521,1477388677.14143,0,0,1,human,upright
0,10976,6774,2522,1477388677.18144,0,0,1,human,upright
0,10980,6774,2523,1477388677.22146,0,0,1,human,upright
0,10980,6774,2524,1477388677.26147,0,0,1,human,upright
0,10984,6774,2525,1477388677.30148,0,0,1,human,upright
0,10984,6774,2526,1477388677.3415,0,0,1,human,upright
0,10984,6774,2527,1477388677.38151,0,0,1,human,upright
0,10988,6774,2528,1477388677.42153,0,0,1,human,upright
0,10988,6774,2529,1477388677.46154,0,0,1,human,upright
0,10992,6774,2530,1477388677.50155,0,0,1,human,upright
0,10992,6774,2531,1477388677.54157,0,0,1,human,upright
0,10996,6774,2532,1477388677.58158,0,0,1,human,upright
0,10996,6774,2533,1477388677.6216,0,0,1,human,upright
0,11000,6774,2534,1477388677.66161,0,0,1,human,upright
0,11000,6774,2535,1477388677.70162,0,0,1,human,upright
0,11004,6774,2536,1477388677.74164,0,0,1,human,upright
0,11004,6774,2537,1477388677.78165,0,0,1,human,upright
0,11004,6774,2538,1477388677.82167,0,0,1,human,upright
0,11008,6774,2539,1477388677.86168,0,0,1,human,upright
0,11008,6774,2540,1477388677.90169,0,0,1,human,upright
0,11012,6774,2541,1477388677.94171,0,0,1,human,upright
0,11012,6774,2542,1477388677.98172,0,0,1,human,upright
0,11016,6774,2543,1477388678.02173,0,0,1,human,upright
0,11016,6774,2544,1477388678.06175,0,0,1,human,upright
0,11020,6774,2545,1477388678.10176,0,0,1,human,upright
0,11020,6778,2546,1477388678.14178,0,0,1,human,upright
0,11020,6778,2547,1477388678.18179,0,0,1,human,upright
0,11024,6778,2548,1477388678.2218,0,0,1,human,upright
0,11024,6778,2549,1477388678.26182,0,0,1,human,upright
0,11028,6778,2550,1477388678.30183,0,0,1,human,upright
0,11028,6778,2551,1477388678.34185,0,0,1,human,upright
0,11032,6778,2552,1477388678.38186,0,0,1,human,upright
0,11032,6778,2553,1477388678.42187,0,0,1,human,upright
0,11036,6778,2554,1477388678.46189,0,0,1,human,upright
0,11036,6778,2555,1477388678.5019,0,0,1,human,upright
0,11040,6778,2556,1477388678.54192,0,0,1,human,upright
0,11040,6778,2557,1477388678.58193,0,0,1,human,upright
0,11040,6778,2558,1477388678.62194,0,0,1,human,upright
0,11044,6778,2559,1477388678.66196,0,0,1,human,upright
0,11044,6778,2560,1477388678.70197,0,0,1,human,upright
0,11048,6778,2561,1477388678.74199,0,0,1,human,upright
0,11048,6778,2562,1477388678.782,0,0,1,human,upright
0,11052,6778,2563,1477388678.82201,0,0,1,human,upright
0,11052,6778,2564,1477388678.86203,0,0,1,human,upright
0,11056,6778,2565,1477388678.90204,0,0,1,human,upright
0,11056,6778,2566,1477388678.94205,0,0,1,human,upright
0,11056,6778,2567,1477388678.98207,0,0,1,human,upright
0,11060,6778,2568,1477388679.02208,0,0,1,human,upright
0,11060,6778,2569,1477388679.0621,0,0,1,human,upright
0,11064,6778,2570,1477388679.10211,0,0,1,human,upright
0,11064,6778,2571,1477388679.14212,0,0,1,human,upright
0,11068,6778,2572,1477388679.18214,0,0,1,human,upright
0,11068,6778,2573,1477388679.22215,0,0,1,human,upright
0,11072,6778,2574,1477388679.26217,0,0,1,human,upright
0,11072,6778,2575,1477388679.30218,0,0,1,human,upright
0,11076,6782,2576,1477388679.34219,0,0,0,human,upright
0,11076,6782,2577,1477388679.38221,0,0,1,human,upright
0,11080,6782,2578,1477388679.42222,0,0,1,human,upright
0,11084,6782,2579,1477388679.46224,0,0,1,human,upright
0,11084,6782,2580,1477388679.50225,0,0,1,human,upright
0,11088,6782,2581,1477388679.54226,0,0,1,human,upright
0,11092,6782,2582,1477388679.58228,0,0,1,human,upright
0,11092,6782,2583,1477388679.62229,0,0,1,human,upright
0,11096,6782,2584,1477388679.66231,0,0,1,human,upright
0,11100,6782,2585,1477388679.70232,0,0,1,human,upright
0,11100,6782,2586,1477388679.74233,0,0,1,human,upright
0,11104,6782,2587,1477388679.78235,0,0,1,human,upright
0,11108,6782,2588,1477388679.82236,0,0,1,human,upright
0,11108,6782,2589,1477388679.86237,0,0,1,human,upright
0,11112,6782,2590,1477388679.90239,0,0,1,human,upright
0,11116,6782,2591,1477388679.9424,0,0,1,human,upright
0,11116,6782,2592,1477388679.98242,0,0,1,human,upright
0,11120,6782,2593,1477388680.02243,0,0,1,human,upright
0,11124,6782,2594,1477388680.06244,0,0,1,human,upright
0,11124,6782,2595,1477388680.10246,0,0,1,human,upright
0,11128,6782,2596,1477388680.14247,0,0,1,human,upright
0,11132,6782,2597,1477388680.18249,0,0,1,human,upright
0,11132,6782,2598,1477388680.2225,0,0,1,human,upright
0,11136,6782,2599,1477388680.26251,0,0,1,human,upright
0,11140,6782,2600,1477388680.30253,0,0,1,human,upright
0,11140,6782,2601,1477388680.34254,0,0,1,human,upright
0,11144,6782,2602,1477388680.38256,0,0,1,human,upright
0,11148,6782,2603,1477388680.42257,0,0,1,human,upright
0,11148,6782,2604,1477388680.46258,0,0,1,human,upright
0,11152,6782,2605,1477388680.5026,0,0,1,human,upright
0,11156,6782,2606,1477388680.54261,0,0,1,human,upright
0,11156,6782,2607,1477388680.58263,0,0,1,human,upright
0,11160,6782,2608,1477388680.62264,0,0,1,human,upright
0,11164,6782,2609,1477388680.66265,0,0,1,human,upright
0,11164,6782,2610,1477388680.70267,0,0,1,human,upright
0,11168,6782,2611,1477388680.74268,0,0,1,human,upright
0,11172,6782,2612,1477388680.78269,0,0,1,human,upright
0,11172,6782,2613,1477388680.82271,0,0,1,human,upright
0,11176,6782,2614,1477388680.86272,0,0,1,human,upright
0,11180,6782,2615,1477388680.90274,0,0,1,human,upright
0,11180,6782,2616,1477388680.94275,0,0,1,human,upright
0,11184,6782,2617,1477388680.98276,0,0,1,human,upright
0,11188,6782,2618,1477388681.02278,0,0,1,human,upright
0,11188,6782,2619,1477388681.06279,0,0,1,human,upright
0,11192,6782,2620,1477388681.10281,0,0,1,human,upright
0,11196,6782,2621,1477388681.14282,0,0,1,human,upright
0,11196,6782,2622,1477388681.18283,0,0,1,human,upright
0,11200,6782,2623,1477388681.22285,0,0,1,human,upright
0,11204,6782,2624,1477388681.26286,0,0,1,human,upright
0,11204,6782,2625,1477388681.30288,0,0,1,human,upright
0,11208,6782,2626,1477388681.34289,0,0,1,human,upright
0,11212,6782,2627,1477388681.3829,0,0,1,human,upright
0,11212,6782,2628,1477388681.42292,0,0,1,human,upright
0,11216,6782,2629,1477388681.46293,0,0,1,human,upright
0,11220,6782,2630,1477388681.50295,0,0,1,human,upright
0,11220,6782,2631,1477388681.54296,0,0,1,human,upright
0,11224,6782,2632,1477388681.58297,0,0,1,human,upright
0,11228,6782,2633,1477388681.62299,0,0,1,human,upright
0,11228,6782,2634,1477388681.663,0,0,1,human,upright
0,11232,6782,2635,1477388681.70301,0,0,1,human,upright
0,11236,6786,2636,1477388681.74303,0,0,0,human,upright
0,11236,6786,2637,1477388681.78304,0,0,1,human,upright
0,11240,6786,2638,1477388681.82306,0,0,1,human,upright
0,11244,6786,2639,1477388681.86307,0,0,1,human,upright
0,11244,6786,2640,1477388681.90308,0,0,1,human,upright
0,11248,6786,2641,1477388681.9431,0,0,1,human,upright
0,11252,6786,2642,1477388681.98311,0,0,1,human,upright
0,11256,6786,2643,1477388682.02313,0,0,1,human,upright
0,11256,6786,2644,1477388682.06314,0,0,1,human,upright
0,11260,6786,2645,1477388682.10315,0,0,1,human,upright
0,11264,6790,2646,1477388682.14317,0,0,1,human,upright
0,11264,6790,2647,1477388682.18318,0,0,1,human,upright
0,11268,6790,2648,1477388682.2232,0,0,1,human,upright
0,11272,6790,2649,1477388682.26321,0,0,1,human,upright
0,11276,6790,2650,1477388682.30322,0,0,1,human,upright
0,11276,6790,2651,1477388682.34324,0,0,1,human,upright
0,11280,6790,2652,1477388682.38325,0,0,1,human,upright
0,11284,6790,2653,1477388682.42327,0,0,1,human,upright
0,11284,6790,2654,1477388682.46328,0,0,1,human,upright
0,11288,6790,2655,1477388682.50329,0,0,1,human,upright
0,11292,6794,2656,1477388682.54331,0,0,1,human,upright
0,11296,6794,2657,1477388682.58332,0,0,1,human,upright
0,11296,6794,2658,1477388682.62333,0,0,1,human,upright
0,11300,6794,2659,1477388682.66335,0,0,1,human,upright
0,11304,6794,2660,1477388682.70336,0,0,1,human,upright
0,11308,6794,2661,1477388682.74338,0,0,1,human,upright
0,11308,6794,2662,1477388682.78339,0,0,1,human,upright
0,11312,6794,2663,1477388682.8234,0,0,1,human,upright
0,11316,6794,2664,1477388682.86342,0,0,1,human,upright
0,11316,6794,2665,1477388682.90343,0,0,1,human,upright
0,11320,6798,2666,1477388682.94345,0,0,1,human,upright
0,11324,6798,2667,1477388682.98346,0,0,1,human,upright
0,11328,6798,2668,1477388683.02347,0,0,1,human,upright
0,11328,6798,2669,1477388683.06349,0,0,1,human,upright
0,11332,6798,2670,1477388683.1035,0,0,1,human,upright
0,11336,6798,2671,1477388683.14352,0,0,1,human,upright
0,11336,6798,2672,1477388683.18353,0,0,1,human,upright
0,11340,6798,2673,1477388683.22354,0,0,1,human,upright
0,11344,6798,2674,1477388683.26356,0,0,1,human,upright
0,11348,6798,2675,1477388683.30357,0,0,1,human,upright
0,11348,6802,2676,1477388683.34359,0,0,1,human,upright
0,11352,6802,2677,1477388683.3836,0,0,1,human,upright
0,11356,6802,2678,1477388683.42361,0,0,1,human,upright
0,11356,6802,2679,1477388683.46363,0,0,1,human,upright
0,11360,6802,2680,1477388683.50364,0,0,1,human,upright
0,11364,6802,2681,1477388683.54365,0,0,1,human,upright
0,11368,6802,2682,1477388683.58367,0,0,1,human,upright
0,11368,6802,2683,1477388683.62368,0,0,1,human,upright
0,11372,6802,2684,1477388683.6637,0,0,1,human,upright
0,11376,6802,2685,1477388683.70371,0,0,1,human,upright
0,11380,6806,2686,1477388683.74372,0,0,0,human,upright
0,11380,6806,2687,1477388683.78374,0,0,1,human,upright
0,11384,6806,2688,1477388683.82375,0,0,1,human,upright
0,11388,6806,2689,1477388683.86377,0,0,1,human,upright
0,11388,6806,2690,1477388683.90378,0,0,1,human,upright
0,11392,6806,2691,1477388683.94379,0,0,1,human,upright
0,11396,6806,2692,1477388683.98381,0,0,1,human,upright
0,11396,6806,2693,1477388684.02382,0,0,1,human,upright
0,11400,6806,2694,1477388684.06384,0,0,1,human,upright
0,11404,6806,2695,1477388684.10385,0,0,1,human,upright
0,11408,6806,2696,1477388684.14386,0,0,1,human,upright
0,11408,6806,2697,1477388684.18388,0,0,1,human,upright
0,11412,6806,2698,1477388684.22389,0,0,1,human,upright
0,11416,6806,2699,1477388684.26391,0,0,1,human,upright
0,11416,6806,2700,1477388684.30392,0,0,1,human,upright
0,11420,6806,2701,1477388684.34393,0,0,1,human,upright
0,11424,6806,2702,1477388684.38395,0,0,1,human,upright
0,11424,6806,2703,1477388684.42396,0,0,1,human,upright
0,11428,6806,2704,1477388684.46397,0,0,1,human,upright
0,11432,6806,2705,1477388684.50399,0,0,1,human,upright
0,11436,6806,2706,1477388684.544,0,0,1,human,upright
0,11436,6806,2707,1477388684.58402,0,0,1,human,upright
0,11440,6806,2708,1477388684.62403,0,0,1,human,upright
0,11444,6806,2709,1477388684.66404,0,0,1,human,upright
0,11444,6806,2710,1477388684.70406,0,0,1,human,upright
0,11448,6806,2711,1477388684.74407,0,0,1,human,upright
0,11452,6806,2712,1477388684.78409,0,0,1,human,upright
0,11452,6806,2713,1477388684.8241,0,0,1,human,upright
0,11456,6806,2714,1477388684.86411,0,0,1,human,upright
0,11460,6806,2715,1477388684.90413,0,0,1,human,upright
0,11464,6806,2716,1477388684.94414,0,0,1,human,upright
